"condition","subject","session","cycle","trial","test","stimulus","category","response","dangerous","nutricious","correct","cumulative","RT","motivation","competence","communication","complement","mean_correct"
1,8,1,2,64,0,"00110.jpg",2,2,0,1,1,2600,10477,1.5,1.5,1.5,1,0.88
1,8,1,3,65,0,"00010.jpg",2,2,0,1,1,2700,4002,1.5,1.5,1.5,1,0.92
1,8,1,3,66,0,"01101.jpg",1,3,0,0,0,2600,6284,1.5,1.5,1.5,1,0.88
1,8,1,3,67,0,"11000.jpg",1,1,0,0,1,2700,9664,1.5,1.5,1.5,1,0.88
1,8,1,3,68,0,"10101.jpg",3,3,1,0,1,2800,12391,1.5,1.5,1.5,1,0.84
1,8,1,3,69,0,"11110.jpg",4,2,1,1,0,2700,11848,1.5,1.5,1.5,1,0.84
1,8,1,3,70,0,"01001.jpg",1,1,0,0,1,2800,2959,1.5,1.5,1.5,1,0.88
1,8,1,3,71,0,"10111.jpg",4,4,1,1,1,2900,5209,1.5,1.5,1.5,1,0.84
1,8,1,3,72,0,"10110.jpg",4,4,1,1,1,3000,5153,1.5,1.5,1.5,1,0.84
1,8,1,3,73,0,"11011.jpg",2,2,0,1,1,3100,3779,1.5,1.5,1.5,1,0.88
1,8,1,3,74,0,"00101.jpg",1,3,0,0,0,3000,7197,1.5,1.5,1.5,1,0.92
1,8,1,3,75,0,"00001.jpg",1,1,0,0,1,3100,14590,1.5,1.5,1.5,1,0.96
1,8,1,3,76,0,"01000.jpg",1,1,0,0,1,3200,2719,1.5,1.5,1.5,1,0.88
1,8,1,3,77,0,"11011.jpg",2,2,0,1,1,3300,3139,1.5,1.5,1.5,1,0.88
1,8,1,3,78,0,"01110.jpg",2,2,0,1,1,3400,3454,1.5,1.5,1.5,1,0.88
1,8,1,3,79,0,"10010.jpg",2,4,0,1,0,3300,4332,1.5,1.5,1.5,1,0.88
1,8,1,3,80,0,"10110.jpg",4,4,1,1,1,3400,11864,1.5,1.5,1.5,1,0.96
1,8,1,3,81,0,"10001.jpg",1,3,0,0,0,3300,6862,1.5,1.5,1.5,1,0.76
1,8,1,3,82,0,"10000.jpg",1,1,0,0,1,3400,3995,1.5,1.5,1.5,1,0.96
1,8,1,3,83,0,"01000.jpg",1,1,0,0,1,3500,1749,1.5,1.5,1.5,1,0.96
1,8,1,3,84,0,"10001.jpg",1,1,0,0,1,3600,6872,1.5,1.5,1.5,1,0.88
1,8,1,3,85,0,"10000.jpg",1,1,0,0,1,3700,5286,1.5,1.5,1.5,1,0.84
1,8,1,3,86,0,"11000.jpg",1,1,0,0,1,3800,3277,1.5,1.5,1.5,1,0.96
1,8,1,3,87,0,"11011.jpg",2,2,0,1,1,3900,2539,1.5,1.5,1.5,1,0.92
1,8,1,3,88,0,"00010.jpg",2,2,0,1,1,4000,2448,1.5,1.5,1.5,1,1
1,8,1,3,89,0,"01100.jpg",1,1,0,0,1,4100,4389,1.5,1.5,1.5,1,0.88
1,8,1,3,90,0,"00000.jpg",1,1,0,0,1,4200,3071,1.5,1.5,1.5,1,0.92
1,8,1,3,91,0,"01111.jpg",2,2,0,1,1,4300,5813,1.5,1.5,1.5,1,0.84
1,8,1,3,92,0,"01010.jpg",2,2,0,1,1,4400,1958,1.5,1.5,1.5,1,0.92
1,8,1,3,93,0,"11010.jpg",2,4,0,1,0,4300,11161,1.5,1.5,1.5,1,0.84
1,8,1,3,94,0,"10011.jpg",2,4,0,1,0,4200,10212,1.5,1.5,1.5,1,0.92
1,8,1,3,95,0,"01100.jpg",1,1,0,0,1,4300,2715,1.5,1.5,1.5,1,0.92
1,8,1,3,96,0,"01010.jpg",2,2,0,1,1,4400,4289,1.5,1.5,1.5,1,0.92
1,8,1,0,97,1,"00101pt.jpg",1,1,0,0,1,4400,16179,1.5,1.5,1.5,1,0.52
1,8,1,0,98,1,"00111pt.jpg",2,2,0,1,1,4400,20626,1.5,1.5,1.5,1,0.68
1,8,1,0,99,1,"01010pt.jpg",2,3,0,1,0,4400,5584,1.5,1.5,1.5,1,0.52
1,8,1,0,100,1,"11110pt.jpg",4,3,1,1,0,4400,12918,1.5,1.5,1.5,1,0.68
1,8,1,0,101,1,"10101pt.jpg",3,1,1,0,0,4400,18600,1.5,1.5,1.5,1,0.68
1,8,1,0,102,1,"11111pt.jpg",4,2,1,1,0,4400,16990,1.5,1.5,1.5,1,0.6
1,8,1,0,103,1,"01000pt.jpg",1,1,0,0,1,4400,5244,1.5,1.5,1.5,1,0.68
1,8,1,0,104,1,"11011pt.jpg",2,4,0,1,0,4400,13377,1.5,1.5,1.5,1,0.76
1,9,1,1,1,0,"10111.jpg",4,3,1,1,0,-100,21396,4,3,3,1.5,0.28
1,9,1,1,2,0,"00000.jpg",1,4,0,0,0,-200,24180,4,3,3,1.5,0.24
1,9,1,1,3,0,"00000.jpg",1,1,0,0,1,-100,8525,4,3,3,1.5,0.68
1,9,1,1,4,0,"01110.jpg",2,2,0,1,1,0,13608,4,3,3,1.5,0.48
1,9,1,1,5,0,"11000.jpg",1,3,0,0,0,-100,11761,4,3,3,1.5,0.32
1,9,1,1,6,0,"00010.jpg",2,2,0,1,1,0,14714,4,3,3,1.5,0.56
1,9,1,1,7,0,"11011.jpg",2,4,0,1,0,-100,10173,4,3,3,1.5,0.64
1,9,1,1,8,0,"10011.jpg",2,2,0,1,1,0,1680,4,3,3,1.5,0.68
1,9,1,1,9,0,"10110.jpg",4,2,1,1,0,-100,1742,4,3,3,1.5,0.64
1,9,1,1,10,0,"01000.jpg",1,1,0,0,1,0,19391,4,3,3,1.5,0.56
1,9,1,1,11,0,"10010.jpg",2,2,0,1,1,100,3800,4,3,3,1.5,0.72
1,9,1,1,12,0,"11111.jpg",4,4,1,1,1,200,6209,4,3,3,1.5,0.72
1,9,1,1,13,0,"10101.jpg",3,3,1,0,1,300,3057,4,3,3,1.5,0.8
1,9,1,1,14,0,"10100.jpg",3,1,1,0,0,200,6999,4,3,3,1.5,0.6
1,9,1,1,15,0,"00110.jpg",2,4,0,1,0,100,5528,4,3,3,1.5,0.64
1,9,1,1,16,0,"10110.jpg",4,4,1,1,1,200,19596,4,3,3,1.5,0.68
1,9,1,1,17,0,"01000.jpg",1,1,0,0,1,300,4740,4,3,3,1.5,0.76
1,9,1,1,18,0,"10000.jpg",1,3,0,0,0,200,7528,4,3,3,1.5,0.6
1,9,1,1,19,0,"00001.jpg",1,3,0,0,0,100,17107,4,3,3,1.5,0.72
1,9,1,1,20,0,"01100.jpg",1,3,0,0,0,0,7455,4,3,3,1.5,0.56
1,9,1,1,21,0,"01111.jpg",2,4,0,1,0,-100,7050,4,3,3,1.5,0.56
1,9,1,1,22,0,"10101.jpg",3,3,1,0,1,0,7476,4,3,3,1.5,0.68
1,9,1,1,23,0,"10011.jpg",2,2,0,1,1,100,7458,4,3,3,1.5,0.76
1,9,1,1,24,0,"11001.jpg",1,1,0,0,1,200,4640,4,3,3,1.5,0.6
1,9,1,1,25,0,"00001.jpg",1,1,0,0,1,300,5056,4,3,3,1.5,0.72
1,9,1,1,26,0,"11000.jpg",1,1,0,0,1,400,25366,4,3,3,1.5,0.64
1,9,1,1,27,0,"00010.jpg",2,2,0,1,1,500,5410,4,3,3,1.5,0.72
1,9,1,1,28,0,"11010.jpg",2,2,0,1,1,600,7330,4,3,3,1.5,0.6
1,9,1,1,29,0,"01000.jpg",1,1,0,0,1,700,2982,4,3,3,1.5,0.8
1,9,1,1,30,0,"00101.jpg",1,3,0,0,0,600,16663,4,3,3,1.5,0.72
1,9,1,1,31,0,"01001.jpg",1,1,0,0,1,700,5453,4,3,3,1.5,0.64
1,9,1,1,32,0,"11101.jpg",3,1,1,0,0,600,1821,4,3,3,1.5,0.64
1,9,1,2,33,0,"10100.jpg",3,3,1,0,1,700,11442,4,3,3,1.5,0.68
1,9,1,2,34,0,"00010.jpg",2,2,0,1,1,800,2939,4,3,3,1.5,0.76
1,9,1,2,35,0,"01101.jpg",1,1,0,0,1,900,7678,4,3,3,1.5,0.8
1,9,1,2,36,0,"00101.jpg",1,1,0,0,1,1000,1293,4,3,3,1.5,0.84
1,9,1,2,37,0,"11111.jpg",4,4,1,1,1,1100,11906,4,3,3,1.5,0.8
1,9,1,2,38,0,"10001.jpg",1,1,0,0,1,1200,3581,4,3,3,1.5,0.76
1,9,1,2,39,0,"00110.jpg",2,2,0,1,1,1300,3544,4,3,3,1.5,0.72
1,9,1,2,40,0,"00100.jpg",1,1,0,0,1,1400,5235,4,3,3,1.5,0.92
1,9,1,2,41,0,"00100.jpg",1,1,0,0,1,1500,2130,4,3,3,1.5,0.84
1,9,1,2,42,0,"01101.jpg",1,1,0,0,1,1600,6126,4,3,3,1.5,0.84
1,9,1,2,43,0,"00011.jpg",2,2,0,1,1,1700,2602,4,3,3,1.5,0.76
1,9,1,2,44,0,"00001.jpg",1,1,0,0,1,1800,2011,4,3,3,1.5,0.84
1,9,1,2,45,0,"01110.jpg",2,2,0,1,1,1900,3532,4,3,3,1.5,0.72
1,9,1,2,46,0,"10101.jpg",3,3,1,0,1,2000,3822,4,3,3,1.5,0.88
1,9,1,2,47,0,"01010.jpg",2,2,0,1,1,2100,1646,4,3,3,1.5,0.8
1,9,1,2,48,0,"01011.jpg",2,2,0,1,1,2200,2501,4,3,3,1.5,0.88
1,9,1,2,49,0,"10010.jpg",2,2,0,1,1,2300,1138,4,3,3,1.5,0.92
1,9,1,2,50,0,"11111.jpg",4,4,1,1,1,2400,7078,4,3,3,1.5,0.88
1,9,1,2,51,0,"01111.jpg",2,2,0,1,1,2500,3466,4,3,3,1.5,0.8
1,9,1,2,52,0,"10111.jpg",4,4,1,1,1,2600,1816,4,3,3,1.5,0.76
1,9,1,2,53,0,"00111.jpg",2,2,0,1,1,2700,1352,4,3,3,1.5,0.84
1,9,1,2,54,0,"00000.jpg",1,1,0,0,1,2800,4513,4,3,3,1.5,0.88
1,9,1,2,55,0,"01101.jpg",1,1,0,0,1,2900,2070,4,3,3,1.5,0.88
1,9,1,2,56,0,"11100.jpg",3,3,1,0,1,3000,5774,4,3,3,1.5,0.8
1,9,1,2,57,0,"10111.jpg",4,4,1,1,1,3100,5175,4,3,3,1.5,0.8
1,9,1,2,58,0,"11100.jpg",3,3,1,0,1,3200,2184,4,3,3,1.5,0.8
1,9,1,2,59,0,"00111.jpg",2,2,0,1,1,3300,4201,4,3,3,1.5,0.88
1,9,1,2,60,0,"00100.jpg",1,1,0,0,1,3400,1363,4,3,3,1.5,0.68
1,9,1,2,61,0,"01001.jpg",1,1,0,0,1,3500,2381,4,3,3,1.5,0.92
1,9,1,2,62,0,"10001.jpg",1,1,0,0,1,3600,6055,4,3,3,1.5,0.76
1,9,1,2,63,0,"01100.jpg",1,1,0,0,1,3700,1846,4,3,3,1.5,0.96
1,9,1,2,64,0,"10100.jpg",3,3,1,0,1,3800,11028,4,3,3,1.5,0.88
1,9,1,3,65,0,"11110.jpg",4,4,1,1,1,3900,6908,4,3,3,1.5,0.92
1,9,1,3,66,0,"00011.jpg",2,2,0,1,1,4000,2832,4,3,3,1.5,0.88
1,9,1,3,67,0,"10011.jpg",2,4,0,1,0,3900,6128,4,3,3,1.5,0.88
1,9,1,3,68,0,"10000.jpg",1,3,0,0,0,3800,4369,4,3,3,1.5,0.84
1,9,1,3,69,0,"01011.jpg",2,2,0,1,1,3900,2596,4,3,3,1.5,0.84
1,9,1,3,70,0,"01010.jpg",2,2,0,1,1,4000,1500,4,3,3,1.5,0.88
1,9,1,3,71,0,"01010.jpg",2,2,0,1,1,4100,1752,4,3,3,1.5,0.84
1,9,1,3,72,0,"10001.jpg",1,3,0,0,0,4000,6196,4,3,3,1.5,0.84
1,9,1,3,73,0,"11001.jpg",1,1,0,0,1,4100,2003,4,3,3,1.5,0.88
1,9,1,3,74,0,"00111.jpg",2,2,0,1,1,4200,3076,4,3,3,1.5,0.92
1,9,1,3,75,0,"01001.jpg",1,1,0,0,1,4300,2091,4,3,3,1.5,0.96
1,9,1,3,76,0,"00011.jpg",2,2,0,1,1,4400,2088,4,3,3,1.5,0.88
1,9,1,3,77,0,"11010.jpg",2,4,0,1,0,4300,16933,4,3,3,1.5,0.88
1,9,1,3,78,0,"11110.jpg",4,4,1,1,1,4400,3626,4,3,3,1.5,0.88
1,9,1,3,79,0,"11101.jpg",3,3,1,0,1,4500,4535,4,3,3,1.5,0.88
1,9,1,3,80,0,"11010.jpg",2,2,0,1,1,4600,4483,4,3,3,1.5,0.96
1,9,1,3,81,0,"10110.jpg",4,4,1,1,1,4700,2760,4,3,3,1.5,0.76
1,9,1,3,82,0,"01011.jpg",2,2,0,1,1,4800,1794,4,3,3,1.5,0.96
1,9,1,3,83,0,"11000.jpg",1,1,0,0,1,4900,6395,4,3,3,1.5,0.96
1,9,1,3,84,0,"10000.jpg",1,1,0,0,1,5000,4388,4,3,3,1.5,0.88
1,9,1,3,85,0,"00110.jpg",2,2,0,1,1,5100,6070,4,3,3,1.5,0.84
1,9,1,3,86,0,"11001.jpg",1,1,0,0,1,5200,2908,4,3,3,1.5,0.96
1,9,1,3,87,0,"11011.jpg",2,2,0,1,1,5300,10137,4,3,3,1.5,0.92
1,9,1,3,88,0,"01100.jpg",1,1,0,0,1,5400,3675,4,3,3,1.5,1
1,9,1,3,89,0,"01111.jpg",2,2,0,1,1,5500,4818,4,3,3,1.5,0.88
1,9,1,3,90,0,"11011.jpg",2,2,0,1,1,5600,8280,4,3,3,1.5,0.92
1,9,1,3,91,0,"11101.jpg",3,3,1,0,1,5700,7468,4,3,3,1.5,0.84
1,9,1,3,92,0,"10010.jpg",2,4,0,1,0,5600,7669,4,3,3,1.5,0.92
1,9,1,3,93,0,"11110.jpg",4,4,1,1,1,5700,2482,4,3,3,1.5,0.84
1,9,1,3,94,0,"01110.jpg",2,2,0,1,1,5800,3735,4,3,3,1.5,0.92
1,9,1,3,95,0,"00101.jpg",1,1,0,0,1,5900,2346,4,3,3,1.5,0.92
1,9,1,3,96,0,"11100.jpg",3,3,1,0,1,6000,4686,4,3,3,1.5,0.92
1,9,1,0,97,1,"11011pt.jpg",2,2,0,1,1,6000,12766,4,3,3,1.5,0.52
1,9,1,0,98,1,"11110pt.jpg",4,4,1,1,1,6000,4270,4,3,3,1.5,0.68
1,9,1,0,99,1,"10101pt.jpg",3,3,1,0,1,6000,12167,4,3,3,1.5,0.52
1,9,1,0,100,1,"00101pt.jpg",1,1,0,0,1,6000,13783,4,3,3,1.5,0.68
1,9,1,0,101,1,"11111pt.jpg",4,4,1,1,1,6000,4845,4,3,3,1.5,0.68
1,9,1,0,102,1,"01010pt.jpg",2,2,0,1,1,6000,4818,4,3,3,1.5,0.6
1,9,1,0,103,1,"01000pt.jpg",1,1,0,0,1,6000,3072,4,3,3,1.5,0.68
1,9,1,0,104,1,"00111pt.jpg",2,2,0,1,1,6000,7634,4,3,3,1.5,0.76
1,10,1,1,1,0,"10111.jpg",4,3,1,1,0,-100,13120,1.5,2.5,2.5,2,0.28
1,10,1,1,2,0,"11001.jpg",1,3,0,0,0,-200,6235,1.5,2.5,2.5,2,0.24
1,10,1,1,3,0,"00101.jpg",1,1,0,0,1,-100,5129,1.5,2.5,2.5,2,0.68
1,10,1,1,4,0,"11111.jpg",4,4,1,1,1,0,3350,1.5,2.5,2.5,2,0.48
1,10,1,1,5,0,"00110.jpg",2,4,0,1,0,-100,6839,1.5,2.5,2.5,2,0.32
1,10,1,1,6,0,"11110.jpg",4,4,1,1,1,0,4487,1.5,2.5,2.5,2,0.56
1,10,1,1,7,0,"11100.jpg",3,3,1,0,1,100,5107,1.5,2.5,2.5,2,0.64
1,10,1,1,8,0,"00111.jpg",2,2,0,1,1,200,10216,1.5,2.5,2.5,2,0.68
1,10,1,1,9,0,"10111.jpg",4,4,1,1,1,300,3602,1.5,2.5,2.5,2,0.64
1,10,1,1,10,0,"10000.jpg",1,3,0,0,0,200,2641,1.5,2.5,2.5,2,0.56
1,10,1,1,11,0,"00111.jpg",2,2,0,1,1,300,5215,1.5,2.5,2.5,2,0.72
1,10,1,1,12,0,"11101.jpg",3,3,1,0,1,400,9951,1.5,2.5,2.5,2,0.72
1,10,1,1,13,0,"00110.jpg",2,2,0,1,1,500,10675,1.5,2.5,2.5,2,0.8
1,10,1,1,14,0,"10100.jpg",3,1,1,0,0,400,4385,1.5,2.5,2.5,2,0.6
1,10,1,1,15,0,"10110.jpg",4,3,1,1,0,300,2178,1.5,2.5,2.5,2,0.64
1,10,1,1,16,0,"00001.jpg",1,2,0,0,0,200,4234,1.5,2.5,2.5,2,0.68
1,10,1,1,17,0,"10000.jpg",1,1,0,0,1,300,13330,1.5,2.5,2.5,2,0.76
1,10,1,1,18,0,"10010.jpg",2,3,0,1,0,200,11774,1.5,2.5,2.5,2,0.6
1,10,1,1,19,0,"11111.jpg",4,4,1,1,1,300,5735,1.5,2.5,2.5,2,0.72
1,10,1,1,20,0,"00010.jpg",2,3,0,1,0,200,3594,1.5,2.5,2.5,2,0.56
1,10,1,1,21,0,"01010.jpg",2,2,0,1,1,300,1955,1.5,2.5,2.5,2,0.56
1,10,1,1,22,0,"11101.jpg",3,3,1,0,1,400,3989,1.5,2.5,2.5,2,0.68
1,10,1,1,23,0,"11110.jpg",4,4,1,1,1,500,3175,1.5,2.5,2.5,2,0.76
1,10,1,1,24,0,"11000.jpg",1,1,0,0,1,600,13975,1.5,2.5,2.5,2,0.6
1,10,1,1,25,0,"11100.jpg",3,3,1,0,1,700,5609,1.5,2.5,2.5,2,0.72
1,10,1,1,26,0,"01100.jpg",1,1,0,0,1,800,4730,1.5,2.5,2.5,2,0.64
1,10,1,1,27,0,"11001.jpg",1,3,0,0,0,700,4046,1.5,2.5,2.5,2,0.72
1,10,1,1,28,0,"00100.jpg",1,1,0,0,1,800,1709,1.5,2.5,2.5,2,0.6
1,10,1,1,29,0,"00100.jpg",1,2,0,0,0,700,7017,1.5,2.5,2.5,2,0.8
1,10,1,1,30,0,"10001.jpg",1,3,0,0,0,600,5746,1.5,2.5,2.5,2,0.72
1,10,1,1,31,0,"10101.jpg",3,1,1,0,0,500,1348,1.5,2.5,2.5,2,0.64
1,10,1,1,32,0,"01111.jpg",2,2,0,1,1,600,4991,1.5,2.5,2.5,2,0.64
1,10,1,2,33,0,"11010.jpg",2,3,0,1,0,500,8136,1.5,2.5,2.5,2,0.68
1,10,1,2,34,0,"01110.jpg",2,2,0,1,1,600,9788,1.5,2.5,2.5,2,0.76
1,10,1,2,35,0,"11011.jpg",2,1,0,1,0,500,5476,1.5,2.5,2.5,2,0.8
1,10,1,2,36,0,"01010.jpg",2,1,0,1,0,400,15986,1.5,2.5,2.5,2,0.84
1,10,1,2,37,0,"11111.jpg",4,4,1,1,1,500,2876,1.5,2.5,2.5,2,0.8
1,10,1,2,38,0,"01100.jpg",1,2,0,0,0,400,11761,1.5,2.5,2.5,2,0.76
1,10,1,2,39,0,"10100.jpg",3,2,1,0,0,300,7234,1.5,2.5,2.5,2,0.72
1,10,1,2,40,0,"11010.jpg",2,2,0,1,1,400,5145,1.5,2.5,2.5,2,0.92
1,10,1,2,41,0,"01111.jpg",2,1,0,1,0,300,2717,1.5,2.5,2.5,2,0.84
1,10,1,2,42,0,"00110.jpg",2,2,0,1,1,400,7265,1.5,2.5,2.5,2,0.84
1,10,1,2,43,0,"00000.jpg",1,2,0,0,0,300,10215,1.5,2.5,2.5,2,0.76
1,10,1,2,44,0,"10001.jpg",1,2,0,0,0,200,3326,1.5,2.5,2.5,2,0.84
1,10,1,2,45,0,"00011.jpg",2,2,0,1,1,300,8738,1.5,2.5,2.5,2,0.72
1,10,1,2,46,0,"10011.jpg",2,2,0,1,1,400,6333,1.5,2.5,2.5,2,0.88
1,10,1,2,47,0,"00010.jpg",2,1,0,1,0,300,2337,1.5,2.5,2.5,2,0.8
1,10,1,2,48,0,"11110.jpg",4,4,1,1,1,400,4820,1.5,2.5,2.5,2,0.88
1,10,1,2,49,0,"11101.jpg",3,2,1,0,0,300,15684,1.5,2.5,2.5,2,0.92
1,10,1,2,50,0,"00000.jpg",1,1,0,0,1,400,5921,1.5,2.5,2.5,2,0.88
1,10,1,2,51,0,"10101.jpg",3,3,1,0,1,500,1949,1.5,2.5,2.5,2,0.8
1,10,1,2,52,0,"01010.jpg",2,2,0,1,1,600,4775,1.5,2.5,2.5,2,0.76
1,10,1,2,53,0,"10100.jpg",3,3,1,0,1,700,970,1.5,2.5,2.5,2,0.84
1,10,1,2,54,0,"10111.jpg",4,4,1,1,1,800,2500,1.5,2.5,2.5,2,0.88
1,10,1,2,55,0,"10010.jpg",2,2,0,1,1,900,5649,1.5,2.5,2.5,2,0.88
1,10,1,2,56,0,"00101.jpg",1,1,0,0,1,1000,4998,1.5,2.5,2.5,2,0.8
1,10,1,2,57,0,"11010.jpg",2,1,0,1,0,900,15855,1.5,2.5,2.5,2,0.8
1,10,1,2,58,0,"11011.jpg",2,2,0,1,1,1000,974,1.5,2.5,2.5,2,0.8
1,10,1,2,59,0,"01001.jpg",1,1,0,0,1,1100,1383,1.5,2.5,2.5,2,0.88
1,10,1,2,60,0,"00101.jpg",1,3,0,0,0,1000,970,1.5,2.5,2.5,2,0.68
1,10,1,2,61,0,"01011.jpg",2,1,0,1,0,900,6971,1.5,2.5,2.5,2,0.92
1,10,1,2,62,0,"01101.jpg",1,1,0,0,1,1000,2141,1.5,2.5,2.5,2,0.76
1,10,1,2,63,0,"01101.jpg",1,1,0,0,1,1100,2521,1.5,2.5,2.5,2,0.96
1,10,1,2,64,0,"00111.jpg",2,4,0,1,0,1000,2516,1.5,2.5,2.5,2,0.88
1,10,1,3,65,0,"00011.jpg",2,2,0,1,1,1100,3048,1.5,2.5,2.5,2,0.92
1,10,1,3,66,0,"11001.jpg",1,1,0,0,1,1200,1247,1.5,2.5,2.5,2,0.88
1,10,1,3,67,0,"00001.jpg",1,1,0,0,1,1300,11727,1.5,2.5,2.5,2,0.88
1,10,1,3,68,0,"11000.jpg",1,1,0,0,1,1400,7411,1.5,2.5,2.5,2,0.84
1,10,1,3,69,0,"00010.jpg",2,2,0,1,1,1500,1971,1.5,2.5,2.5,2,0.84
1,10,1,3,70,0,"01100.jpg",1,3,0,0,0,1400,932,1.5,2.5,2.5,2,0.88
1,10,1,3,71,0,"01110.jpg",2,1,0,1,0,1300,2400,1.5,2.5,2.5,2,0.84
1,10,1,3,72,0,"10010.jpg",2,4,0,1,0,1200,2313,1.5,2.5,2.5,2,0.84
1,10,1,3,73,0,"01110.jpg",2,2,0,1,1,1300,1100,1.5,2.5,2.5,2,0.88
1,10,1,3,74,0,"10011.jpg",2,2,0,1,1,1400,4545,1.5,2.5,2.5,2,0.92
1,10,1,3,75,0,"00001.jpg",1,1,0,0,1,1500,2795,1.5,2.5,2.5,2,0.96
1,10,1,3,76,0,"10110.jpg",4,4,1,1,1,1600,2773,1.5,2.5,2.5,2,0.88
1,10,1,3,77,0,"10000.jpg",1,1,0,0,1,1700,4983,1.5,2.5,2.5,2,0.88
1,10,1,3,78,0,"01011.jpg",2,2,0,1,1,1800,3447,1.5,2.5,2.5,2,0.88
1,10,1,3,79,0,"01000.jpg",1,1,0,0,1,1900,3703,1.5,2.5,2.5,2,0.88
1,10,1,3,80,0,"00100.jpg",1,1,0,0,1,2000,4251,1.5,2.5,2.5,2,0.96
1,10,1,3,81,0,"01000.jpg",1,2,0,0,0,1900,2771,1.5,2.5,2.5,2,0.76
1,10,1,3,82,0,"10001.jpg",1,1,0,0,1,2000,4180,1.5,2.5,2.5,2,0.96
1,10,1,3,83,0,"11100.jpg",3,3,1,0,1,2100,2622,1.5,2.5,2.5,2,0.96
1,10,1,3,84,0,"10101.jpg",3,3,1,0,1,2200,735,1.5,2.5,2.5,2,0.88
1,10,1,3,85,0,"01001.jpg",1,1,0,0,1,2300,7019,1.5,2.5,2.5,2,0.84
1,10,1,3,86,0,"01000.jpg",1,1,0,0,1,2400,859,1.5,2.5,2.5,2,0.96
1,10,1,3,87,0,"01001.jpg",1,1,0,0,1,2500,625,1.5,2.5,2.5,2,0.92
1,10,1,3,88,0,"11000.jpg",1,1,0,0,1,2600,3617,1.5,2.5,2.5,2,1
1,10,1,3,89,0,"10110.jpg",4,4,1,1,1,2700,2882,1.5,2.5,2.5,2,0.88
1,10,1,3,90,0,"10011.jpg",2,2,0,1,1,2800,2126,1.5,2.5,2.5,2,0.92
1,10,1,3,91,0,"00000.jpg",1,1,0,0,1,2900,1195,1.5,2.5,2.5,2,0.84
1,10,1,3,92,0,"01011.jpg",2,2,0,1,1,3000,1772,1.5,2.5,2.5,2,0.92
1,10,1,3,93,0,"01111.jpg",2,1,0,1,0,2900,6510,1.5,2.5,2.5,2,0.84
1,10,1,3,94,0,"01101.jpg",1,3,0,0,0,2800,1298,1.5,2.5,2.5,2,0.92
1,10,1,3,95,0,"11011.jpg",2,2,0,1,1,2900,4382,1.5,2.5,2.5,2,0.92
1,10,1,3,96,0,"00011.jpg",2,2,0,1,1,3000,1241,1.5,2.5,2.5,2,0.92
1,10,1,0,97,1,"10101pt.jpg",3,3,1,0,1,3000,7200,1.5,2.5,2.5,2,0.52
1,10,1,0,98,1,"01000pt.jpg",1,1,0,0,1,3000,5983,1.5,2.5,2.5,2,0.68
1,10,1,0,99,1,"00111pt.jpg",2,2,0,1,1,3000,6454,1.5,2.5,2.5,2,0.52
1,10,1,0,100,1,"11111pt.jpg",4,4,1,1,1,3000,4425,1.5,2.5,2.5,2,0.68
1,10,1,0,101,1,"01010pt.jpg",2,1,0,1,0,3000,6591,1.5,2.5,2.5,2,0.68
1,10,1,0,102,1,"00101pt.jpg",1,4,0,0,0,3000,5293,1.5,2.5,2.5,2,0.6
1,10,1,0,103,1,"11110pt.jpg",4,1,1,1,0,3000,3166,1.5,2.5,2.5,2,0.68
1,10,1,0,104,1,"11011pt.jpg",2,2,0,1,1,3000,1831,1.5,2.5,2.5,2,0.76
1,11,1,1,1,0,"00111.jpg",2,4,0,1,0,-100,4538,2,1.5,4,1,0.28
1,11,1,1,2,0,"10001.jpg",1,3,0,0,0,-200,4084,2,1.5,4,1,0.24
1,11,1,1,3,0,"00101.jpg",1,2,0,0,0,-300,5369,2,1.5,4,1,0.68
1,11,1,1,4,0,"10010.jpg",2,2,0,1,1,-200,10667,2,1.5,4,1,0.48
1,11,1,1,5,0,"00110.jpg",2,4,0,1,0,-300,9239,2,1.5,4,1,0.32
1,11,1,1,6,0,"01110.jpg",2,2,0,1,1,-200,4935,2,1.5,4,1,0.56
1,11,1,1,7,0,"11000.jpg",1,1,0,0,1,-100,6610,2,1.5,4,1,0.64
1,11,1,1,8,0,"11100.jpg",3,3,1,0,1,0,9771,2,1.5,4,1,0.68
1,11,1,1,9,0,"00001.jpg",1,1,0,0,1,100,8838,2,1.5,4,1,0.64
1,11,1,1,10,0,"11111.jpg",4,2,1,1,0,0,3085,2,1.5,4,1,0.56
1,11,1,1,11,0,"01000.jpg",1,1,0,0,1,100,3666,2,1.5,4,1,0.72
1,11,1,1,12,0,"11000.jpg",1,1,0,0,1,200,9336,2,1.5,4,1,0.72
1,11,1,1,13,0,"01001.jpg",1,3,0,0,0,100,7132,2,1.5,4,1,0.8
1,11,1,1,14,0,"00010.jpg",2,2,0,1,1,200,3103,2,1.5,4,1,0.6
1,11,1,1,15,0,"11000.jpg",1,1,0,0,1,300,2100,2,1.5,4,1,0.64
1,11,1,1,16,0,"11001.jpg",1,1,0,0,1,400,2434,2,1.5,4,1,0.68
1,11,1,1,17,0,"01100.jpg",1,3,0,0,0,300,15641,2,1.5,4,1,0.76
1,11,1,1,18,0,"00010.jpg",2,2,0,1,1,400,3176,2,1.5,4,1,0.6
1,11,1,1,19,0,"11010.jpg",2,2,0,1,1,500,4715,2,1.5,4,1,0.72
